horizon,regime,fold,N,sampler,algo,n_train,n_test,test_start,test_end,F1_4cls,Acc_dir,F1_dir,F1_UP_FORT,F1_DOWN_FORT
1,GLOBAL,1,12,SMOTEENN,LightGBM,2542,758,2010-08-17,2013-10-21,0.2469,0.5251,0.5225,0.2709,0.5102
1,GLOBAL,1,12,SMOTEENN,RandomForest,2542,758,2010-08-17,2013-10-21,0.2708,0.5383,0.5359,0.2823,0.5491
1,GLOBAL,1,12,SMOTEENN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.246,0.5132,0.5084,0.2427,0.4895
1,GLOBAL,1,12,SMOTEENN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,13,SMOTE,XGBoost,2542,758,2010-08-17,2013-10-21,0.2971,0.558,0.5539,0.2803,0.5279
1,GLOBAL,1,13,SMOTE,LightGBM,2542,758,2010-08-17,2013-10-21,0.3175,0.5594,0.5539,0.3346,0.517
1,GLOBAL,1,13,SMOTE,RandomForest,2542,758,2010-08-17,2013-10-21,0.3107,0.5633,0.5588,0.2531,0.5915
1,GLOBAL,1,13,SMOTE,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3245,0.5831,0.5797,0.3358,0.4948
1,GLOBAL,1,13,SMOTE,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,13,BorderlineSMOTE,XGBoost,2542,758,2010-08-17,2013-10-21,0.301,0.5422,0.5396,0.31,0.5128
1,GLOBAL,1,13,BorderlineSMOTE,LightGBM,2542,758,2010-08-17,2013-10-21,0.3007,0.5567,0.5537,0.293,0.4948
1,GLOBAL,1,13,BorderlineSMOTE,RandomForest,2542,758,2010-08-17,2013-10-21,0.3097,0.5739,0.5707,0.2629,0.5735
1,GLOBAL,1,13,BorderlineSMOTE,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3067,0.5515,0.5482,0.3154,0.5105
1,GLOBAL,1,13,BorderlineSMOTE,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,13,ADASYN,XGBoost,2542,758,2010-08-17,2013-10-21,0.3114,0.5646,0.5427,0.3212,0.5105
1,GLOBAL,1,13,ADASYN,LightGBM,2542,758,2010-08-17,2013-10-21,0.3072,0.5515,0.5467,0.315,0.5183
1,GLOBAL,1,13,ADASYN,RandomForest,2542,758,2010-08-17,2013-10-21,0.3059,0.5646,0.559,0.2789,0.5802
1,GLOBAL,1,13,ADASYN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.321,0.5805,0.5643,0.35,0.522
1,GLOBAL,1,13,ADASYN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,13,SMOTETomek,XGBoost,2542,758,2010-08-17,2013-10-21,0.3101,0.5488,0.547,0.3118,0.5181
1,GLOBAL,1,13,SMOTETomek,LightGBM,2542,758,2010-08-17,2013-10-21,0.314,0.5567,0.5533,0.363,0.4811
1,GLOBAL,1,13,SMOTETomek,RandomForest,2542,758,2010-08-17,2013-10-21,0.3048,0.566,0.5612,0.2241,0.5962
1,GLOBAL,1,13,SMOTETomek,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3153,0.5528,0.5504,0.3346,0.5233
1,GLOBAL,1,13,SMOTETomek,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,13,SMOTEENN,XGBoost,2542,758,2010-08-17,2013-10-21,0.2544,0.5198,0.5146,0.2043,0.4444
1,GLOBAL,1,13,SMOTEENN,LightGBM,2542,758,2010-08-17,2013-10-21,0.2786,0.5317,0.5314,0.2339,0.4509
1,GLOBAL,1,13,SMOTEENN,RandomForest,2542,758,2010-08-17,2013-10-21,0.2602,0.533,0.5329,0.1491,0.5721
1,GLOBAL,1,13,SMOTEENN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.2266,0.5158,0.512,0.1709,0.4492
1,GLOBAL,1,13,SMOTEENN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,14,SMOTE,XGBoost,2542,758,2010-08-17,2013-10-21,0.3066,0.5435,0.5408,0.3212,0.5394
1,GLOBAL,1,14,SMOTE,LightGBM,2542,758,2010-08-17,2013-10-21,0.3166,0.5607,0.5568,0.3623,0.5078
1,GLOBAL,1,14,SMOTE,RandomForest,2542,758,2010-08-17,2013-10-21,0.3018,0.5488,0.5449,0.2903,0.5789
1,GLOBAL,1,14,SMOTE,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3216,0.5607,0.5585,0.35,0.5271
1,GLOBAL,1,14,SMOTE,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,14,BorderlineSMOTE,XGBoost,2542,758,2010-08-17,2013-10-21,0.3153,0.5646,0.5624,0.3525,0.5316
1,GLOBAL,1,14,BorderlineSMOTE,LightGBM,2542,758,2010-08-17,2013-10-21,0.31,0.562,0.5592,0.315,0.5244
1,GLOBAL,1,14,BorderlineSMOTE,RandomForest,2542,758,2010-08-17,2013-10-21,0.2994,0.5633,0.5605,0.2651,0.5869
1,GLOBAL,1,14,BorderlineSMOTE,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3258,0.5594,0.5564,0.3538,0.5208
1,GLOBAL,1,14,BorderlineSMOTE,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,14,ADASYN,XGBoost,2542,758,2010-08-17,2013-10-21,0.2989,0.5541,0.5374,0.3345,0.5222
1,GLOBAL,1,14,ADASYN,LightGBM,2542,758,2010-08-17,2013-10-21,0.3167,0.562,0.5587,0.3451,0.4853
1,GLOBAL,1,14,ADASYN,RandomForest,2542,758,2010-08-17,2013-10-21,0.31,0.5646,0.56,0.3101,0.5915
1,GLOBAL,1,14,ADASYN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3124,0.5501,0.5349,0.3513,0.504
1,GLOBAL,1,14,ADASYN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,14,SMOTETomek,XGBoost,2542,758,2010-08-17,2013-10-21,0.3132,0.5475,0.5464,0.3521,0.54
1,GLOBAL,1,14,SMOTETomek,LightGBM,2542,758,2010-08-17,2013-10-21,0.3134,0.5699,0.5668,0.3297,0.5206
1,GLOBAL,1,14,SMOTETomek,RandomForest,2542,758,2010-08-17,2013-10-21,0.293,0.5488,0.5456,0.2305,0.5924
1,GLOBAL,1,14,SMOTETomek,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3152,0.5515,0.5507,0.3481,0.5195
1,GLOBAL,1,14,SMOTETomek,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,14,SMOTEENN,XGBoost,2542,758,2010-08-17,2013-10-21,0.2507,0.5277,0.5215,0.2879,0.5309
1,GLOBAL,1,14,SMOTEENN,LightGBM,2542,758,2010-08-17,2013-10-21,0.2727,0.5396,0.5345,0.3106,0.5132
1,GLOBAL,1,14,SMOTEENN,RandomForest,2542,758,2010-08-17,2013-10-21,0.2778,0.5541,0.5452,0.3453,0.5013
1,GLOBAL,1,14,SMOTEENN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.2589,0.5343,0.5272,0.2966,0.4973
1,GLOBAL,1,14,SMOTEENN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,15,SMOTE,XGBoost,2542,758,2010-08-17,2013-10-21,0.3072,0.5475,0.5437,0.3106,0.5193
1,GLOBAL,1,15,SMOTE,LightGBM,2542,758,2010-08-17,2013-10-21,0.2973,0.5409,0.5367,0.3123,0.4894
1,GLOBAL,1,15,SMOTE,RandomForest,2542,758,2010-08-17,2013-10-21,0.3031,0.558,0.5537,0.2343,0.5843
1,GLOBAL,1,15,SMOTE,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3188,0.5686,0.5652,0.3346,0.5026
1,GLOBAL,1,15,SMOTE,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,15,BorderlineSMOTE,XGBoost,2542,758,2010-08-17,2013-10-21,0.3004,0.5594,0.5558,0.3123,0.5293
1,GLOBAL,1,15,BorderlineSMOTE,LightGBM,2542,758,2010-08-17,2013-10-21,0.2929,0.5475,0.5447,0.3273,0.4829
1,GLOBAL,1,15,BorderlineSMOTE,RandomForest,2542,758,2010-08-17,2013-10-21,0.3164,0.5752,0.5709,0.2742,0.5915
1,GLOBAL,1,15,BorderlineSMOTE,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3054,0.5488,0.5456,0.3346,0.4895
1,GLOBAL,1,15,BorderlineSMOTE,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,15,ADASYN,XGBoost,2542,758,2010-08-17,2013-10-21,0.2957,0.5607,0.5425,0.3251,0.5156
1,GLOBAL,1,15,ADASYN,LightGBM,2542,758,2010-08-17,2013-10-21,0.3004,0.5594,0.5544,0.3509,0.4759
1,GLOBAL,1,15,ADASYN,RandomForest,2542,758,2010-08-17,2013-10-21,0.3145,0.566,0.5619,0.3178,0.5957
1,GLOBAL,1,15,ADASYN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.3074,0.5554,0.5385,0.3475,0.5067
1,GLOBAL,1,15,ADASYN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,15,SMOTETomek,XGBoost,2542,758,2010-08-17,2013-10-21,0.3147,0.5488,0.5471,0.3178,0.5445
1,GLOBAL,1,15,SMOTETomek,LightGBM,2542,758,2010-08-17,2013-10-21,0.2899,0.5607,0.5566,0.2642,0.5193
1,GLOBAL,1,15,SMOTETomek,RandomForest,2542,758,2010-08-17,2013-10-21,0.288,0.5554,0.5517,0.2407,0.5935
1,GLOBAL,1,15,SMOTETomek,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.2994,0.5396,0.5375,0.3053,0.5052
1,GLOBAL,1,15,SMOTETomek,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,GLOBAL,1,15,SMOTEENN,XGBoost,2542,758,2010-08-17,2013-10-21,0.2688,0.5343,0.5176,0.3873,0.462
1,GLOBAL,1,15,SMOTEENN,LightGBM,2542,758,2010-08-17,2013-10-21,0.2656,0.5237,0.5125,0.3404,0.462
1,GLOBAL,1,15,SMOTEENN,RandomForest,2542,758,2010-08-17,2013-10-21,0.2987,0.566,0.5565,0.3942,0.5199
1,GLOBAL,1,15,SMOTEENN,GradientBoosting,2542,758,2010-08-17,2013-10-21,0.255,0.5303,0.5142,0.3833,0.4611
1,GLOBAL,1,15,SMOTEENN,CatBoost,2542,758,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,5,SMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2737,0.5123,0.5123,0.3704,0.3721
1,CALM,1,5,SMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2803,0.5216,0.5216,0.3333,0.3721
1,CALM,1,5,SMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2778,0.5216,0.5215,0.2393,0.4328
1,CALM,1,5,SMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2649,0.5216,0.5214,0.3529,0.3577
1,CALM,1,5,SMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,5,BorderlineSMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2832,0.5123,0.5123,0.3359,0.3969
1,CALM,1,5,BorderlineSMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.261,0.5031,0.503,0.3623,0.3934
1,CALM,1,5,BorderlineSMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2457,0.5031,0.503,0.2333,0.3817
1,CALM,1,5,BorderlineSMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2575,0.4907,0.4896,0.3556,0.3443
1,CALM,1,5,BorderlineSMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,5,ADASYN,XGBoost,828,324,2010-08-17,2013-10-21,0.2775,0.5216,0.5215,0.3358,0.3876
1,CALM,1,5,ADASYN,LightGBM,828,324,2010-08-17,2013-10-21,0.2613,0.5062,0.506,0.3582,0.3175
1,CALM,1,5,ADASYN,RandomForest,828,324,2010-08-17,2013-10-21,0.2833,0.5278,0.527,0.2623,0.4328
1,CALM,1,5,ADASYN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2681,0.5216,0.5216,0.3623,0.3387
1,CALM,1,5,ADASYN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,5,SMOTETomek,XGBoost,828,324,2010-08-17,2013-10-21,0.2643,0.5093,0.5079,0.2969,0.4122
1,CALM,1,5,SMOTETomek,LightGBM,828,324,2010-08-17,2013-10-21,0.2133,0.4691,0.469,0.2576,0.2689
1,CALM,1,5,SMOTETomek,RandomForest,828,324,2010-08-17,2013-10-21,0.2653,0.5031,0.4996,0.1786,0.469
1,CALM,1,5,SMOTETomek,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2341,0.5062,0.5055,0.2636,0.3411
1,CALM,1,5,SMOTETomek,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,5,SMOTEENN,XGBoost,828,324,2010-08-17,2013-10-21,0.2261,0.534,0.5336,0.0625,0.478
1,CALM,1,5,SMOTEENN,LightGBM,828,324,2010-08-17,2013-10-21,0.2633,0.5093,0.5076,0.2202,0.3971
1,CALM,1,5,SMOTEENN,RandomForest,828,324,2010-08-17,2013-10-21,0.267,0.5309,0.5302,0.2521,0.4841
1,CALM,1,5,SMOTEENN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2679,0.5216,0.5216,0.2542,0.4564
1,CALM,1,5,SMOTEENN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,6,SMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2937,0.5401,0.5382,0.4056,0.3577
1,CALM,1,6,SMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.3014,0.5556,0.5539,0.3973,0.4034
1,CALM,1,6,SMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.3002,0.5494,0.5488,0.3857,0.4427
1,CALM,1,6,SMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.276,0.5185,0.5176,0.3916,0.3471
1,CALM,1,6,SMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,6,BorderlineSMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.283,0.5525,0.5517,0.3916,0.336
1,CALM,1,6,BorderlineSMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2724,0.5432,0.5418,0.3857,0.3333
1,CALM,1,6,BorderlineSMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2688,0.5432,0.5429,0.3008,0.4328
1,CALM,1,6,BorderlineSMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2743,0.5185,0.5181,0.3885,0.2951
1,CALM,1,6,BorderlineSMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,6,ADASYN,XGBoost,828,324,2010-08-17,2013-10-21,0.2805,0.537,0.537,0.3885,0.3594
1,CALM,1,6,ADASYN,LightGBM,828,324,2010-08-17,2013-10-21,0.2626,0.5525,0.5509,0.3803,0.3636
1,CALM,1,6,ADASYN,RandomForest,828,324,2010-08-17,2013-10-21,0.2679,0.5247,0.5247,0.3008,0.4148
1,CALM,1,6,ADASYN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2494,0.5062,0.5061,0.365,0.2975
1,CALM,1,6,ADASYN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,6,SMOTETomek,XGBoost,828,324,2010-08-17,2013-10-21,0.2926,0.5185,0.5182,0.3459,0.4341
1,CALM,1,6,SMOTETomek,LightGBM,828,324,2010-08-17,2013-10-21,0.2621,0.5154,0.5154,0.2836,0.3871
1,CALM,1,6,SMOTETomek,RandomForest,828,324,2010-08-17,2013-10-21,0.2801,0.5525,0.5515,0.2222,0.4196
1,CALM,1,6,SMOTETomek,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2747,0.5154,0.5153,0.3182,0.3548
1,CALM,1,6,SMOTETomek,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,6,SMOTEENN,XGBoost,828,324,2010-08-17,2013-10-21,0.1779,0.5278,0.5067,0.0211,0.4211
1,CALM,1,6,SMOTEENN,LightGBM,828,324,2010-08-17,2013-10-21,0.2056,0.534,0.5332,0.06,0.4545
1,CALM,1,6,SMOTEENN,RandomForest,828,324,2010-08-17,2013-10-21,0.2048,0.5309,0.5212,0.1,0.4714
1,CALM,1,6,SMOTEENN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.1913,0.5216,0.5074,0.0792,0.438
1,CALM,1,6,SMOTEENN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,7,SMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2694,0.5432,0.5381,0.4113,0.368
1,CALM,1,7,SMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2416,0.5154,0.5134,0.3453,0.3089
1,CALM,1,7,SMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2703,0.5278,0.5268,0.3182,0.4397
1,CALM,1,7,SMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2518,0.534,0.5302,0.365,0.3
1,CALM,1,7,SMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,7,BorderlineSMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2646,0.537,0.5299,0.4324,0.3471
1,CALM,1,7,BorderlineSMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2876,0.537,0.5312,0.4276,0.3279
1,CALM,1,7,BorderlineSMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2914,0.5556,0.5535,0.3459,0.4681
1,CALM,1,7,BorderlineSMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2708,0.5309,0.5268,0.4029,0.3333
1,CALM,1,7,BorderlineSMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,7,ADASYN,XGBoost,828,324,2010-08-17,2013-10-21,0.2833,0.5401,0.5364,0.4056,0.377
1,CALM,1,7,ADASYN,LightGBM,828,324,2010-08-17,2013-10-21,0.2444,0.5062,0.5039,0.3741,0.3333
1,CALM,1,7,ADASYN,RandomForest,828,324,2010-08-17,2013-10-21,0.2834,0.5401,0.5389,0.3284,0.4429
1,CALM,1,7,ADASYN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2627,0.5494,0.5469,0.3824,0.3
1,CALM,1,7,ADASYN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,7,SMOTETomek,XGBoost,828,324,2010-08-17,2013-10-21,0.2649,0.5031,0.5031,0.3382,0.3566
1,CALM,1,7,SMOTETomek,LightGBM,828,324,2010-08-17,2013-10-21,0.2583,0.4815,0.4815,0.3664,0.3411
1,CALM,1,7,SMOTETomek,RandomForest,828,324,2010-08-17,2013-10-21,0.26,0.5247,0.5244,0.2353,0.4681
1,CALM,1,7,SMOTETomek,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2729,0.5031,0.5023,0.365,0.3465
1,CALM,1,7,SMOTETomek,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,7,SMOTEENN,XGBoost,828,324,2010-08-17,2013-10-21,0.2072,0.5432,0.5429,0.08,0.5455
1,CALM,1,7,SMOTEENN,LightGBM,828,324,2010-08-17,2013-10-21,0.2424,0.5123,0.5114,0.2946,0.5098
1,CALM,1,7,SMOTEENN,RandomForest,828,324,2010-08-17,2013-10-21,0.2454,0.5432,0.5338,0.2835,0.4857
1,CALM,1,7,SMOTEENN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2128,0.534,0.5284,0.0971,0.5068
1,CALM,1,7,SMOTEENN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,8,SMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2833,0.5648,0.5603,0.3688,0.368
1,CALM,1,8,SMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2728,0.534,0.5323,0.3676,0.3252
1,CALM,1,8,SMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.274,0.5463,0.5456,0.2833,0.4604
1,CALM,1,8,SMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2689,0.5556,0.5535,0.3407,0.281
1,CALM,1,8,SMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,8,BorderlineSMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2964,0.571,0.567,0.3944,0.368
1,CALM,1,8,BorderlineSMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2556,0.5062,0.5039,0.3333,0.336
1,CALM,1,8,BorderlineSMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2556,0.5494,0.5485,0.2459,0.3885
1,CALM,1,8,BorderlineSMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2524,0.5216,0.5183,0.2985,0.314
1,CALM,1,8,BorderlineSMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,8,ADASYN,XGBoost,828,324,2010-08-17,2013-10-21,0.2812,0.5463,0.544,0.4029,0.3167
1,CALM,1,8,ADASYN,LightGBM,828,324,2010-08-17,2013-10-21,0.2583,0.537,0.5368,0.3714,0.3252
1,CALM,1,8,ADASYN,RandomForest,828,324,2010-08-17,2013-10-21,0.2919,0.5556,0.5539,0.3281,0.4179
1,CALM,1,8,ADASYN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2822,0.5648,0.5618,0.3889,0.3333
1,CALM,1,8,ADASYN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,8,SMOTETomek,XGBoost,828,324,2010-08-17,2013-10-21,0.2242,0.5093,0.5079,0.3172,0.281
1,CALM,1,8,SMOTETomek,LightGBM,828,324,2010-08-17,2013-10-21,0.2301,0.4938,0.4937,0.3453,0.32
1,CALM,1,8,SMOTETomek,RandomForest,828,324,2010-08-17,2013-10-21,0.2677,0.5586,0.5584,0.3022,0.391
1,CALM,1,8,SMOTETomek,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2693,0.5494,0.5473,0.375,0.3465
1,CALM,1,8,SMOTETomek,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,8,SMOTEENN,XGBoost,828,324,2010-08-17,2013-10-21,0.2378,0.5154,0.5075,0.0,0.4444
1,CALM,1,8,SMOTEENN,LightGBM,828,324,2010-08-17,2013-10-21,0.2546,0.5278,0.5265,0.0619,0.4148
1,CALM,1,8,SMOTEENN,RandomForest,828,324,2010-08-17,2013-10-21,0.2626,0.537,0.5319,0.0606,0.4604
1,CALM,1,8,SMOTEENN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2603,0.537,0.5312,0.0412,0.4861
1,CALM,1,8,SMOTEENN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,9,SMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2676,0.5586,0.554,0.3611,0.3333
1,CALM,1,9,SMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2437,0.5093,0.5058,0.3699,0.3025
1,CALM,1,9,SMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.27,0.5432,0.5415,0.3333,0.391
1,CALM,1,9,SMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.267,0.537,0.5362,0.3359,0.32
1,CALM,1,9,SMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,9,BorderlineSMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.258,0.5556,0.5506,0.3611,0.368
1,CALM,1,9,BorderlineSMOTE,LightGBM,828,324,2010-08-17,2013-10-21,0.2313,0.4691,0.4675,0.3688,0.3167
1,CALM,1,9,BorderlineSMOTE,RandomForest,828,324,2010-08-17,2013-10-21,0.2845,0.5278,0.5265,0.2903,0.438
1,CALM,1,9,BorderlineSMOTE,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2703,0.5123,0.5101,0.3556,0.3361
1,CALM,1,9,BorderlineSMOTE,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,9,ADASYN,XGBoost,828,324,2010-08-17,2013-10-21,0.2532,0.534,0.5307,0.3714,0.3306
1,CALM,1,9,ADASYN,LightGBM,828,324,2010-08-17,2013-10-21,0.2545,0.4938,0.4923,0.4138,0.3415
1,CALM,1,9,ADASYN,RandomForest,828,324,2010-08-17,2013-10-21,0.2676,0.5432,0.5424,0.3308,0.4173
1,CALM,1,9,ADASYN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2326,0.5401,0.5378,0.2985,0.2927
1,CALM,1,9,ADASYN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,9,SMOTETomek,XGBoost,828,324,2010-08-17,2013-10-21,0.2568,0.5401,0.5364,0.3425,0.3651
1,CALM,1,9,SMOTETomek,LightGBM,828,324,2010-08-17,2013-10-21,0.2517,0.5185,0.5149,0.3472,0.3306
1,CALM,1,9,SMOTETomek,RandomForest,828,324,2010-08-17,2013-10-21,0.2703,0.5401,0.5364,0.2992,0.3846
1,CALM,1,9,SMOTETomek,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2388,0.5216,0.5166,0.3265,0.3115
1,CALM,1,9,SMOTETomek,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,9,SMOTEENN,XGBoost,828,324,2010-08-17,2013-10-21,0.2428,0.5278,0.4979,0.0,0.4967
1,CALM,1,9,SMOTEENN,LightGBM,828,324,2010-08-17,2013-10-21,0.2597,0.5247,0.5206,0.1818,0.4143
1,CALM,1,9,SMOTEENN,RandomForest,828,324,2010-08-17,2013-10-21,0.2577,0.5278,0.5249,0.1284,0.4317
1,CALM,1,9,SMOTEENN,GradientBoosting,828,324,2010-08-17,2013-10-21,0.2566,0.5123,0.484,0.1359,0.4595
1,CALM,1,9,SMOTEENN,CatBoost,828,324,2010-08-17,2013-10-21,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,1,10,SMOTE,XGBoost,828,324,2010-08-17,2013-10-21,0.2647,0.5463,0.5426,0.3562,0.4094
